rewards,avg_rewards
-2.0,-15.6
-2.0,-15.5
-47.0,-19.9
-2.0,-19.9
-3.0,-20.2
-3.0,-20.3
-3.0,-20.3
0.0,-15.6
-1.0,-11.0
-2.0,-6.5
-2.0,-6.5
-1.0,-6.4
-2.0,-1.9
-1.0,-1.8
0.0,-1.5
-3.0,-1.5
-46.0,-5.8
-2.0,-6.0
-3.0,-6.2
-2.0,-6.2
-1.0,-6.1
-2.0,-6.2
-2.0,-6.2
-49.0,-11.0
-1.0,-11.1
-1.0,-10.9
-50.0,-11.3
-2.0,-11.3
-47.0,-15.7
-2.0,-15.7
-3.0,-15.9
-1.0,-15.8
-2.0,-15.8
-2.0,-11.1
0.0,-11.0
-1.0,-11.0
-2.0,-6.2
-1.0,-6.1
-3.0,-1.7
-3.0,-1.8
-2.0,-1.7
-2.0,-1.8
-42.0,-5.8
-1.0,-5.7
-2.0,-5.9
-2.0,-6.0
0.0,-5.8
-48.0,-10.5
-50.0,-15.2
-3.0,-15.2
-2.0,-15.2
-2.0,-15.2
0.0,-11.0
0.0,-10.9
-2.0,-10.9
-3.0,-11.0
-2.0,-11.2
-1.0,-6.5
-2.0,-1.7
-2.0,-1.6
-1.0,-1.5
-10.0,-2.3
-6.0,-2.9
-1.0,-3.0
-3.0,-3.1
-50.0,-7.8
-3.0,-7.9
-1.0,-7.9
-2.0,-7.9
0.0,-7.7
-2.0,-7.8
-2.0,-7.0
-3.0,-6.7
0.0,-6.6
-2.0,-6.5
-1.0,-1.6
-1.0,-1.4
-2.0,-1.5
-2.0,-1.5
-2.0,-1.7
-2.0,-1.7
-1.0,-1.6
-3.0,-1.6
-48.0,-6.4
-3.0,-6.5
-49.0,-11.3
-2.0,-11.4
-2.0,-11.4
-1.0,-11.3
0.0,-11.1
-2.0,-11.1
-3.0,-11.3
-2.0,-11.2
-2.0,-6.6
-3.0,-6.6
-15.0,-3.2
-3.0,-3.3
-2.0,-3.3
-1.0,-3.3
-3.0,-3.6
-2.0,-3.6
0.0,-3.3
-1.0,-3.2
-3.0,-3.3
-3.0,-3.3
-2.0,-2.0
-2.0,-1.9
-3.0,-2.0
-2.0,-2.1
-3.0,-2.1
-1.0,-2.0
-50.0,-7.0
-3.0,-7.2
-3.0,-7.2
-2.0,-7.1
-3.0,-7.2
0.0,-7.0
-1.0,-6.8
-3.0,-6.9
-3.0,-6.9
-3.0,-7.1
-2.0,-2.3
-1.0,-2.1
0.0,-1.8
-2.0,-1.8
-2.0,-1.7
-2.0,-1.9
-1.0,-1.9
-11.0,-2.7
-2.0,-2.6
-3.0,-2.6
-3.0,-2.7
-1.0,-2.7
-1.0,-2.8
-1.0,-2.7
-1.0,-2.6
-48.0,-7.2
-2.0,-7.3
-1.0,-6.3
-1.0,-6.2
-2.0,-6.1
-1.0,-5.9
0.0,-5.8
-3.0,-6.0
-1.0,-6.0
-3.0,-6.2
-2.0,-1.6
-3.0,-1.7
-5.0,-2.1
-2.0,-2.2
-2.0,-2.2
-50.0,-7.1
-48.0,-11.9
-2.0,-11.8
-1.0,-11.8
-3.0,-11.8
-2.0,-11.8
-46.0,-16.1
-1.0,-15.7
-2.0,-15.7
-2.0,-15.7
-2.0,-10.9
-1.0,-6.2
-2.0,-6.2
-3.0,-6.4
-1.0,-6.2
-2.0,-6.2
-2.0,-1.8
-1.0,-1.8
-3.0,-1.9
-3.0,-2.0
-3.0,-2.1
-3.0,-2.3
-3.0,-2.4
-1.0,-2.2
-2.0,-2.3
-3.0,-2.4
-3.0,-2.5
-2.0,-2.6
-2.0,-2.5
-1.0,-2.3
-3.0,-2.3
-2.0,-2.2
-3.0,-2.2
0.0,-2.1
-1.0,-2.0
-1.0,-1.8
-1.0,-1.6
0.0,-1.4
-2.0,-1.4
-2.0,-1.5
-5.0,-1.7
-2.0,-1.7
-2.0,-1.6
-1.0,-1.7
-2.0,-1.8
-3.0,-2.0
-3.0,-2.2
-2.0,-2.4
-2.0,-2.4
0.0,-2.2
-3.0,-2.0
-2.0,-2.0
-3.0,-2.1
-2.0,-2.2
0.0,-2.0
-2.0,-1.9
-3.0,-1.9
-2.0,-1.9
-2.0,-1.9
-1.0,-2.0
-3.0,-2.0
-3.0,-2.1
-1.0,-1.9
-3.0,-2.0
-2.0,-2.2
-1.0,-2.1
-1.0,-1.9
-1.0,-1.8
-3.0,-1.9
-1.0,-1.9
-2.0,-1.8
-3.0,-1.8
-2.0,-1.9
-3.0,-1.9
-3.0,-2.0
-3.0,-2.2
-1.0,-2.2
-2.0,-2.3
0.0,-2.0
-4.0,-2.3
-3.0,-2.4
-3.0,-2.4
-2.0,-2.4
-2.0,-2.3
-4.0,-2.4
-3.0,-2.4
0.0,-2.3
-3.0,-2.4
0.0,-2.4
-3.0,-2.3
-2.0,-2.2
-1.0,-2.0
-2.0,-2.0
-2.0,-2.0
-1.0,-1.7
0.0,-1.4
-3.0,-1.7
-3.0,-1.7
-2.0,-1.9
-3.0,-1.9
-3.0,-2.0
-2.0,-2.1
0.0,-1.9
-2.0,-1.9
-3.0,-2.1
0.0,-2.1
-1.0,-1.9
-1.0,-1.7
0.0,-1.5
-2.0,-1.4
-4.0,-1.5
-2.0,-1.5
-2.0,-1.7
-2.0,-1.7
0.0,-1.4
-2.0,-1.6
0.0,-1.5
-2.0,-1.6
-2.0,-1.8
-2.0,-1.8
-3.0,-1.7
-2.0,-1.7
-2.0,-1.7
-2.0,-1.7
-2.0,-1.9
-2.0,-1.9
-1.0,-2.0
-2.0,-2.0
-1.0,-1.9
-1.0,-1.8
-1.0,-1.6
-1.0,-1.5
0.0,-1.3
-2.0,-1.3
-3.0,-1.4
-1.0,-1.3
-3.0,-1.5
-2.0,-1.5
-3.0,-1.7
-3.0,-1.9
-2.0,-2.0
-2.0,-2.1
-2.0,-2.3
-2.0,-2.3
-2.0,-2.2
-3.0,-2.4
-2.0,-2.3
-1.0,-2.2
-2.0,-2.1
-3.0,-2.1
-3.0,-2.2
-2.0,-2.2
-2.0,-2.2
-3.0,-2.3
-1.0,-2.2
-3.0,-2.2
-3.0,-2.3
-3.0,-2.5
-2.0,-2.5
-1.0,-2.3
-1.0,-2.1
-2.0,-2.1
-3.0,-2.2
-2.0,-2.1
-2.0,-2.2
-2.0,-2.1
0.0,-1.8
-2.0,-1.7
-1.0,-1.6
-1.0,-1.6
0.0,-1.5
-2.0,-1.5
-2.0,-1.4
-3.0,-1.5
-2.0,-1.5
-3.0,-1.6
-3.0,-1.9
-4.0,-2.1
