rewards,avg_rewards
-50.0,-20.1
-2.0,-18.5
-31.0,-17.3
-2.0,-16.1
-3.0,-16.4
-1.0,-11.5
-2.0,-11.4
-2.0,-9.6
0.0,-9.5
-3.0,-9.6
0.0,-4.6
-3.0,-4.7
-3.0,-1.9
-1.0,-1.8
-2.0,-1.7
-1.0,-1.7
-3.0,-1.8
-5.0,-2.1
-2.0,-2.3
0.0,-2.0
-2.0,-2.2
-1.0,-2.0
-4.0,-2.1
-3.0,-2.3
0.0,-2.1
-50.0,-7.0
-50.0,-11.7
-4.0,-11.6
-50.0,-16.4
-46.0,-21.0
-2.0,-21.0
-2.0,-21.1
-35.0,-24.2
-2.0,-24.1
-2.0,-24.3
-3.0,-19.6
0.0,-14.6
-1.0,-14.3
-2.0,-9.5
-4.0,-5.3
-2.0,-5.3
-4.0,-5.5
0.0,-2.0
-15.0,-3.3
-21.0,-5.2
-26.0,-7.5
-10.0,-8.5
-9.0,-9.3
0.0,-9.1
0.0,-8.7
-4.0,-8.9
-3.0,-8.8
-3.0,-9.1
-3.0,-7.9
-3.0,-6.1
-3.0,-3.8
-1.0,-2.9
0.0,-2.0
-3.0,-2.3
-3.0,-2.6
-1.0,-2.3
-2.0,-2.2
-1.0,-2.0
-2.0,-1.9
-2.0,-1.8
-26.0,-4.1
-2.0,-4.2
-2.0,-4.4
-10.0,-5.1
-1.0,-4.9
-3.0,-5.1
-2.0,-5.1
-1.0,-5.1
-4.0,-5.3
0.0,-5.1
-4.0,-2.9
-4.0,-3.1
-3.0,-3.2
-3.0,-2.5
-2.0,-2.6
-2.0,-2.5
-19.0,-4.2
-5.0,-4.6
-7.0,-4.9
-1.0,-5.0
-3.0,-4.9
-1.0,-4.6
-2.0,-4.5
-3.0,-4.5
-2.0,-4.5
-1.0,-4.4
-2.0,-2.7
-2.0,-2.4
-3.0,-2.0
-2.0,-2.1
-50.0,-6.8
-3.0,-7.0
-4.0,-7.2
-2.0,-7.1
-2.0,-7.1
-2.0,-7.2
-4.0,-7.4
0.0,-7.2
-2.0,-7.1
-1.0,-7.0
-4.0,-2.4
-2.0,-2.3
-3.0,-2.2
-1.0,-2.1
-5.0,-2.4
0.0,-2.2
-3.0,-2.1
-2.0,-2.3
-2.0,-2.3
-2.0,-2.4
-2.0,-2.2
-4.0,-2.4
-4.0,-2.5
-5.0,-2.9
-4.0,-2.8
-1.0,-2.9
-2.0,-2.8
-2.0,-2.8
-2.0,-2.8
-2.0,-2.8
-1.0,-2.7
-2.0,-2.5
-2.0,-2.3
-1.0,-1.9
-2.0,-1.7
-2.0,-1.8
-3.0,-1.9
-21.0,-3.8
0.0,-3.6
0.0,-3.4
0.0,-3.3
-1.0,-3.2
-3.0,-3.3
-1.0,-3.3
-3.0,-3.4
-36.0,-6.8
-49.0,-11.4
-50.0,-14.3
-27.0,-17.0
-5.0,-17.5
-1.0,-17.6
-1.0,-17.6
-3.0,-17.6
-2.0,-17.7
-2.0,-17.6
-2.0,-14.2
-2.0,-9.5
-3.0,-4.8
-1.0,-2.2
0.0,-1.7
-1.0,-1.7
-3.0,-1.9
-2.0,-1.8
-3.0,-1.9
-11.0,-2.8
-6.0,-3.2
-35.0,-6.5
0.0,-6.2
-3.0,-6.4
-36.0,-10.0
-47.0,-14.6
-13.0,-15.6
-48.0,-20.2
-50.0,-24.9
-47.0,-28.5
-3.0,-28.2
-3.0,-25.0
-3.0,-25.3
-2.0,-25.2
-3.0,-21.9
0.0,-17.2
-3.0,-16.2
-1.0,-11.5
0.0,-6.5
-1.0,-1.9
-2.0,-1.8
-1.0,-1.6
-2.0,-1.5
-1.0,-1.4
-3.0,-1.4
-4.0,-1.8
-1.0,-1.6
-2.0,-1.7
-6.0,-2.3
-8.0,-3.0
-1.0,-2.9
-8.0,-3.6
-1.0,-3.5
-2.0,-3.6
0.0,-3.3
-2.0,-3.1
-1.0,-3.1
-1.0,-3.0
-2.0,-2.6
-3.0,-2.1
-2.0,-2.2
-2.0,-1.6
-3.0,-1.8
0.0,-1.6
-2.0,-1.8
-2.0,-1.8
-2.0,-1.9
-2.0,-2.0
-3.0,-2.1
-3.0,-2.1
-3.0,-2.2
-2.0,-2.2
-4.0,-2.3
-4.0,-2.7
-34.0,-5.9
-3.0,-6.0
-6.0,-6.4
-34.0,-9.6
-4.0,-9.7
-3.0,-9.7
-3.0,-9.7
0.0,-9.5
-5.0,-9.6
0.0,-9.2
-3.0,-6.1
-1.0,-5.9
-20.0,-7.3
-2.0,-4.1
-3.0,-4.0
-2.0,-3.9
-2.0,-3.8
-1.0,-3.9
-14.0,-4.8
0.0,-4.8
-2.0,-4.7
-2.0,-4.8
-3.0,-3.1
-2.0,-3.1
-2.0,-3.0
-3.0,-3.1
-3.0,-3.2
-3.0,-3.4
0.0,-2.0
-2.0,-2.2
-2.0,-2.2
-2.0,-2.2
-3.0,-2.2
-1.0,-2.1
0.0,-1.9
-2.0,-1.8
-1.0,-1.6
-1.0,-1.4
-3.0,-1.7
-1.0,-1.6
-2.0,-1.6
-1.0,-1.5
-2.0,-1.4
-3.0,-1.6
0.0,-1.6
-2.0,-1.6
-2.0,-1.7
-2.0,-1.8
-3.0,-1.8
-2.0,-1.9
-2.0,-1.9
-2.0,-2.0
-1.0,-1.9
0.0,-1.6
-1.0,-1.7
-1.0,-1.6
0.0,-1.4
-2.0,-1.4
0.0,-1.1
-4.0,-1.3
0.0,-1.1
-3.0,-1.2
-3.0,-1.4
-2.0,-1.6
-3.0,-1.8
-2.0,-1.9
-2.0,-2.1
-1.0,-2.0
-2.0,-2.2
-1.0,-1.9
-2.0,-2.1
-1.0,-1.9
-2.0,-1.8
-2.0,-1.8
0.0,-1.5
-2.0,-1.5
-2.0,-1.5
-3.0,-1.7
0.0,-1.5
-3.0,-1.7
-2.0,-1.7
-2.0,-1.8
-2.0,-1.8
0.0,-1.6
-2.0,-1.8
-2.0,-1.8
-4.0,-2.0
-4.0,-2.1
-2.0,-2.3
-1.0,-2.1
0.0,-1.9
-2.0,-1.9
-3.0,-2.0
-3.0,-2.3
-2.0,-2.3
-2.0,-2.3
0.0,-1.9
-2.0,-1.7
-4.0,-1.9
-3.0,-2.1
-4.0,-2.5
-3.0,-2.6
-2.0,-2.5
-3.0,-2.5
-2.0,-2.5
-3.0,-2.6
-2.0,-2.8
-4.0,-3.0
-1.0,-2.7
0.0,-2.4
-2.0,-2.2
-2.0,-2.1
-3.0,-2.2
-1.0,-2.0
