rewards,avg_rewards
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-48.0,-49.8
-50.0,-49.8
-50.0,-49.8
-50.0,-49.8
-48.0,-49.6
-50.0,-49.6
-50.0,-49.6
-50.0,-49.6
-50.0,-49.6
-50.0,-49.6
-50.0,-49.8
-50.0,-49.8
-47.0,-49.5
-47.0,-49.2
-50.0,-49.4
-50.0,-49.4
-45.0,-48.9
-50.0,-48.9
-50.0,-48.9
-50.0,-48.9
-50.0,-48.9
-50.0,-48.9
-50.0,-49.2
-50.0,-49.5
-50.0,-49.5
-50.0,-49.5
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-50.0,-50.0
-49.0,-49.9
-50.0,-49.9
-50.0,-49.9
-50.0,-49.9
-50.0,-49.9
-50.0,-49.9
-50.0,-49.9
-50.0,-49.9
-50.0,-49.9
-50.0,-49.9
-50.0,-50.0
-50.0,-50.0
-25.0,-47.5
-50.0,-47.5
-49.0,-47.4
-49.0,-47.3
-50.0,-47.3
-50.0,-47.3
-41.0,-46.4
-49.0,-46.3
-50.0,-46.3
-2.0,-41.5
-50.0,-44.0
-50.0,-44.0
-50.0,-44.1
-49.0,-44.1
-50.0,-44.1
-2.0,-39.3
-14.0,-36.6
-49.0,-36.6
-50.0,-36.6
-50.0,-41.4
-48.0,-41.2
-6.0,-36.8
-50.0,-36.8
-47.0,-36.6
-50.0,-36.6
-50.0,-41.4
-3.0,-40.3
-50.0,-40.4
-47.0,-40.1
-48.0,-39.9
-50.0,-40.1
-25.0,-42.0
-49.0,-41.9
-50.0,-42.2
-43.0,-41.5
-47.0,-41.2
-50.0,-45.9
-50.0,-45.9
-48.0,-46.0
-14.0,-42.6
-50.0,-42.6
-46.0,-44.7
-31.0,-42.9
-37.0,-41.6
-50.0,-42.3
-5.0,-38.1
-2.0,-33.3
-50.0,-33.3
-12.0,-29.7
-48.0,-33.1
-50.0,-33.1
-35.0,-32.0
-47.0,-33.6
-50.0,-34.9
-50.0,-34.9
-29.0,-37.3
-3.0,-37.4
-3.0,-32.7
-8.0,-32.3
-14.0,-28.9
-3.0,-24.2
-44.0,-25.1
-50.0,-25.4
-1.0,-20.5
-50.0,-20.5
-49.0,-22.5
-50.0,-27.2
-47.0,-31.6
-29.0,-33.7
-38.0,-36.1
-24.0,-38.2
-42.0,-38.0
-50.0,-38.0
-8.0,-38.7
-15.0,-35.2
-49.0,-35.2
-50.0,-35.2
-50.0,-35.5
-33.0,-35.9
-18.0,-33.9
-50.0,-36.5
-15.0,-33.8
-50.0,-33.8
-50.0,-38.0
-35.0,-40.0
-2.0,-35.3
-4.0,-30.7
-50.0,-30.7
-49.0,-32.3
-11.0,-31.6
-7.0,-27.3
-4.0,-26.2
-2.0,-21.4
-45.0,-20.9
-13.0,-18.7
-45.0,-23.0
-4.0,-23.0
-7.0,-18.7
-36.0,-17.4
0.0,-16.3
-49.0,-20.5
-12.0,-21.3
-4.0,-21.5
-5.0,-17.5
-23.0,-18.5
-50.0,-19.0
-50.0,-23.6
-50.0,-27.9
-50.0,-29.3
-50.0,-34.3
-29.0,-32.3
-6.0,-31.7
-21.0,-33.4
-41.0,-37.0
-7.0,-35.4
-5.0,-30.9
-24.0,-28.3
-50.0,-28.3
-50.0,-28.3
-37.0,-27.0
-14.0,-25.5
-28.0,-27.7
-31.0,-28.7
-5.0,-25.1
-48.0,-29.2
-3.0,-29.0
-3.0,-26.9
-10.0,-22.9
-1.0,-18.0
-5.0,-14.8
-3.0,-13.7
-3.0,-11.2
-49.0,-13.0
-39.0,-16.4
-1.0,-11.7
-3.0,-11.7
-3.0,-11.7
-4.0,-11.1
-50.0,-16.0
-50.0,-20.5
-50.0,-25.2
-50.0,-29.9
-12.0,-26.2
-50.0,-27.3
-50.0,-32.2
-50.0,-36.9
-2.0,-36.8
-28.0,-39.2
-48.0,-39.0
-4.0,-34.4
-6.0,-30.0
-5.0,-25.5
-2.0,-24.5
-1.0,-19.6
-34.0,-18.0
-5.0,-13.5
-5.0,-13.8
-4.0,-11.4
-8.0,-7.4
-3.0,-7.3
-4.0,-7.1
-3.0,-6.9
-3.0,-7.0
-3.0,-7.2
-1.0,-3.9
-3.0,-3.7
-3.0,-3.5
-5.0,-3.6
-3.0,-3.1
-4.0,-3.2
-3.0,-3.1
-18.0,-4.6
-34.0,-7.7
-3.0,-7.7
-5.0,-8.1
-4.0,-8.2
-3.0,-8.2
-4.0,-8.1
-3.0,-8.1
-4.0,-8.1
-3.0,-8.1
-2.0,-6.5
-3.0,-3.4
-2.0,-3.3
-4.0,-3.2
-29.0,-5.7
-27.0,-8.1
-50.0,-12.7
-50.0,-17.4
-50.0,-22.0
-50.0,-26.7
-18.0,-28.3
-7.0,-28.7
-48.0,-33.3
-50.0,-37.9
-3.0,-35.3
-43.0,-36.9
-4.0,-32.3
0.0,-27.3
-3.0,-22.6
-47.0,-22.3
-17.0,-22.2
-45.0,-26.0
-6.0,-21.8
-10.0,-17.8
-2.0,-17.7
-2.0,-13.6
-4.0,-13.6
-8.0,-14.4
-2.0,-14.3
-4.0,-10.0
-3.0,-8.6
-18.0,-5.9
-1.0,-5.4
-36.0,-8.0
-3.0,-8.1
-1.0,-8.0
-6.0,-8.2
-4.0,-7.8
-6.0,-8.2
-2.0,-8.0
-44.0,-12.1
-37.0,-14.0
-1.0,-14.0
-2.0,-10.6
-1.0,-10.4
0.0,-10.3
-2.0,-9.9
-1.0,-9.6
-50.0,-14.0
-2.0,-14.0
-2.0,-9.8
-29.0,-9.0
-50.0,-13.9
-50.0,-18.7
-50.0,-23.6
-50.0,-28.6
-50.0,-33.4
-50.0,-38.3
-50.0,-38.3
-50.0,-43.1
-48.0,-47.7
-38.0,-48.6
-50.0,-48.6
-50.0,-48.6
-50.0,-48.6
-14.0,-45.0
-49.0,-44.9
-50.0,-44.9
-50.0,-44.9
-49.0,-44.8
-50.0,-45.0
-50.0,-46.2
-50.0,-46.2
-50.0,-46.2
-50.0,-46.2
