rewards,avg_rewards
-23.0,-28.5
0.0,-23.5
-2.0,-19.6
-16.0,-19.5
-4.0,-16.5
-15.0,-13.4
-36.0,-15.2
-6.0,-15.8
-5.0,-14.6
-3.0,-11.0
-4.0,-9.1
-1.0,-9.2
-2.0,-9.2
-2.0,-7.8
-3.0,-7.7
-50.0,-11.2
-50.0,-12.6
-11.0,-13.1
-5.0,-13.1
-15.0,-14.3
-50.0,-18.9
-7.0,-19.5
-50.0,-24.3
-2.0,-24.3
-50.0,-29.0
-1.0,-24.1
-44.0,-23.5
-44.0,-26.8
-4.0,-26.7
0.0,-25.2
-50.0,-25.2
-3.0,-24.8
-50.0,-24.8
-3.0,-24.9
-50.0,-24.9
-2.0,-25.0
-50.0,-25.6
-50.0,-26.2
-3.0,-26.1
-10.0,-27.1
-3.0,-22.4
-50.0,-27.1
-3.0,-22.4
-50.0,-27.1
-50.0,-27.1
-4.0,-27.3
-50.0,-27.3
-2.0,-22.5
-5.0,-22.7
-7.0,-22.4
-2.0,-22.3
-2.0,-17.5
-50.0,-22.2
-38.0,-21.0
-31.0,-19.1
-2.0,-18.9
-3.0,-14.2
-1.0,-14.1
-3.0,-13.9
-4.0,-13.6
-4.0,-13.8
-8.0,-14.4
-17.0,-11.1
0.0,-7.3
0.0,-4.2
-50.0,-9.0
-5.0,-9.2
-50.0,-14.1
-2.0,-14.0
-50.0,-18.6
-39.0,-22.1
-44.0,-25.7
-50.0,-29.0
-3.0,-29.3
-4.0,-29.7
-3.0,-25.0
-35.0,-28.0
0.0,-23.0
-50.0,-27.8
-6.0,-23.4
-4.0,-19.9
-5.0,-16.0
-2.0,-11.2
-50.0,-15.9
-7.0,-16.2
-3.0,-16.2
-34.0,-16.1
-2.0,-16.3
-44.0,-15.7
-1.0,-15.2
-50.0,-19.8
-12.0,-20.5
-29.0,-23.2
-46.0,-22.8
-50.0,-27.1
-3.0,-27.1
-50.0,-28.7
-48.0,-33.3
-50.0,-33.9
-50.0,-38.8
-50.0,-38.8
-50.0,-42.6
-50.0,-44.7
-50.0,-45.1
-48.0,-44.9
-50.0,-49.6
-50.0,-49.6
-21.0,-46.9
-50.0,-46.9
-48.0,-46.7
-50.0,-46.7
-49.0,-46.6
-50.0,-46.6
-49.0,-46.5
-50.0,-46.7
-50.0,-46.7
-50.0,-46.7
-50.0,-49.6
-50.0,-49.6
-50.0,-49.8
-50.0,-49.8
-48.0,-49.7
-48.0,-49.5
-48.0,-49.4
-48.0,-49.2
-49.0,-49.1
-3.0,-44.4
-48.0,-44.2
-50.0,-44.2
-50.0,-44.2
-48.0,-44.0
-49.0,-44.1
-50.0,-44.3
-50.0,-44.5
-4.0,-40.1
-50.0,-40.2
-50.0,-44.9
-50.0,-45.1
-8.0,-40.9
-50.0,-40.9
-50.0,-41.1
-50.0,-41.2
-50.0,-41.2
-50.0,-41.2
-49.0,-45.7
-49.0,-45.6
-50.0,-45.6
-3.0,-40.9
-50.0,-45.1
-50.0,-45.1
-50.0,-45.1
-50.0,-45.1
-50.0,-45.1
-50.0,-45.1
-49.0,-45.1
-50.0,-45.2
-50.0,-45.2
-50.0,-49.9
-50.0,-49.9
-50.0,-49.9
-49.0,-49.8
-50.0,-49.8
-50.0,-49.8
-50.0,-49.8
